2003,A Reliable Broadcast Algorithm with Selected Acknowledgements in Mobile Ad Hoc Networks,"Lou W., Wu J.",,GLOBECOM - IEEE Global Telecommunications Conference,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4,1,2,3,1,3,4,0,0,1,2,1,0,0,30
2017,RFID Estimation with Blocker Tags,"Liu X., Xiao B., Li K., Liu A.X., Wu J., Xie X., Qi H.",10636692,IEEE/ACM Transactions on Networking,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,0,0,29
2015,Minimizing energy consumption for frame-based tasks on heterogeneous multiprocessor platforms,"Li D., Wu J.",10459219,IEEE Transactions on Parallel and Distributed Systems,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,10,3,0,29
2013,Energy and bandwidth-efficient Wireless Sensor Networks for monitoring high-frequency events,"Bhuiyan M.Z.A., Wang G., Cao J., Wu J.",,"2013 IEEE International Conference on Sensing, Communications and Networking, SECON 2013",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,8,4,4,1,0,29
2011,Practical routing in a cyclic mobispace,"Liu C., Wu J.",10636692,IEEE/ACM Transactions on Networking,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,5,7,2,2,1,0,29
2005,Energy-efficient node scheduling models in sensor networks with adjustable ranges,"Wu J., Yang S.",1290541,International Journal of Foundations of Computer Science,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,4,3,4,2,2,1,2,3,0,0,0,29
2014,Hierarchical cooperative caching in mobile opportunistic social networks,"Wang Y., Wu J., Xiao M.",,"2014 IEEE Global Communications Conference, GLOBECOM 2014",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,9,5,2,0,28
2012,Flow-based XOR network coding for lossy wireless networks,"Khreishah A., Khalil I.M., Ostovari P., Wu J.",15361276,IEEE Transactions on Wireless Communications,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,2,4,2,1,0,0,28
2008,Free-riding on BitTorrent-like peer-to-peer file sharing systems: Modeling analysis and improvement,"Li M., Yu J., Wu J.",10459219,IEEE Transactions on Parallel and Distributed Systems,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,6,3,4,3,1,0,2,0,0,0,28
2007,Optimal movement-assisted sensor deployment and its extensions in wireless sensor networks,"Wu J., Yang S.",1569190X,Simulation Modelling Practice and Theory,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,3,2,3,2,3,3,1,2,0,28
2017,Fast Tracking the Population of Key Tags in Large-Scale Anonymous RFID Systems,"Liu X., Xie X., Li K., Xiao B., Wu J., Qi H., Lu D.",10636692,IEEE/ACM Transactions on Networking,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,2,0,27
2015,RFID cardinality estimation with blocker tags,"Liu X., Xiao B., Li K., Wu J., Liu A.X., Qi H., Xie X.",0743166X,Proceedings - IEEE INFOCOM,26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,8,4,1,0,27
2014,A two-stage deanonymization attack against anonymized social networks,"Peng W., Li F., Zou X., Wu J.",189340,IEEE Transactions on Computers,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,7,6,0,0,27
2013,Outsourcing privacy-preserving social networks to a cloud,"Wang G., Liu Q., Li F., Yang S., Wu J.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,4,5,6,0,0,27
2003,Broadcasting in ad hoc networks based on self-pruning,"Wu J., Dai F.",1290541,International Journal of Foundations of Computer Science,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,3,2,0,2,3,2,1,3,1,1,2,0,27
2015,Incentive-Driven and Freshness-Aware Content Dissemination in Selfish Opportunistic Mobile Networks,"Zhou H., Wu J., Zhao H., Tang S., Chen C., Chen J.",10459219,IEEE Transactions on Parallel and Distributed Systems,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,5,1,0,26
2014,Efficiently collecting histograms over RFID tags,"Xie L., Han H., Li Q., Wu J., Lu S.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,3,5,1,0,26
2017,Multi-Category RFID Estimation,"Liu X., Li K., Liu A.X., Guo S., Shahzad M., Wang A.L., Wu J.",10636692,IEEE/ACM Transactions on Networking,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,2,0,25
2015,Progressive or Conservative: Rationally Allocate Cooperative Work in Mobile Social Networks,"Chang W., Wu J.",10459219,IEEE Transactions on Parallel and Distributed Systems,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,11,4,1,0,25
2015,A multi-objective biogeography-based optimization for virtual machine placement,"Zheng Q., Li R., Li X., Wu J.",,"Proceedings - 2015 IEEE/ACM 15th International Symposium on Cluster, Cloud, and Grid Computing, CCGrid 2015",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,8,4,0,25
2011,Impacts of sensor node distributions on coverage in sensor networks,"Peng M., Chen H., Xiao Y., Ozdemir S., Vasilakos A.V., Wu J.",7437315,Journal of Parallel and Distributed Computing,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,6,0,0,2,1,0,0,25
2010,A non-replication multicasting scheme in delay tolerant networks,"Wu J., Wang Y.",,"2010 IEEE 7th International Conference on Mobile Adhoc and Sensor Systems, MASS 2010",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,1,3,1,0,0,25
2010,Efficient sharing of secure cloud storage services,"Liu Q., Wang G., Wu J.",,"Proceedings - 10th IEEE International Conference on Computer and Information Technology, CIT-2010, 7th IEEE International Conference on Embedded Software and Systems, ICESS-2010, ScalCom-2010",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,1,2,3,0,2,0,0,25
2009,Square region-based coverage and connectivity probability model in wireless sensor networks,"Xing X., Wang G., Wu J., Li J.",,"2009 5th International Conference on Collaborative Computing: Networking, Applications and Worksharing, CollaborateCom 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,7,5,5,1,0,1,0,0,25
2005,"Handbook on theoretical and algorithmic aspects of sensor, ad hoc wireless, and peer-to-peer networks",Wu J.,,"Handbook on Theoretical and Algorithmic Aspects of Sensor, Ad Hoc Wireless, and Peer-to-Peer Networks",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,2,2,0,1,3,2,1,2,0,0,0,25
2017,Quality-Guaranteed Event-Sensitive Data Collection and Monitoring in Vibration Sensor Networks,"Bhuiyan M.Z.A., Wu J., Wang G., Chen Z., Chen J., Wang T.",15513203,IEEE Transactions on Industrial Informatics,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,2,0,24
2014,Consistency as a service: Auditing cloud consistency,"Liu Q., Wang G., Wu J.",19324537,IEEE Transactions on Network and Service Management,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,1,6,4,0,24
2011,Towards approximate event processing in a large-scale content-based network,"Zhao Y., Wu J.",,Proceedings - International Conference on Distributed Computing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,2,2,6,0,0,24
2010,VBS: Maximum lifetime sleep scheduling for wireless sensor networks using virtual backbones,"Zhao Y., Wu J., Li F., Lu S.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,2,3,2,1,3,0,0,24
2005,Searching techniques in peer-to-peer networks,"Li X., Wu J.",,"Handbook on Theoretical and Algorithmic Aspects of Sensor, Ad Hoc Wireless, and Peer-to-Peer Networks",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,1,3,4,2,0,0,1,0,0,1,0,0,24
2004,Extended multipoint relays to determine connected dominating sets in MANETs,"Wu J., Lou W.",,"2004 First Annual IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks, IEEE SECON 2004",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,3,4,3,1,1,0,0,0,1,0,0,0,0,24
2017,Secret-sharing-based secure user recruitment protocol for mobile crowdsensing,"Xiao M., Wu J., Zhang S., Yu J.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,0,23
2014,Bumping: A bump-aided inertial navigation method for indoor vehicles using smartphones,"Tan G., Lu M., Jiang F., Chen K., Huang X., Wu J.",10459219,IEEE Transactions on Parallel and Distributed Systems,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,6,1,0,23
2013,Cache content placement using triangular network coding,"Ostovari P., Khreishah A., Wu J.",15253511,"IEEE Wireless Communications and Networking Conference, WCNC",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,2,3,1,0,0,23
2010,Multicasting in delay tolerant networks: Delegation forwarding,"Wang Y., Li X., Wu J.",,GLOBECOM - IEEE Global Telecommunications Conference,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,2,2,2,2,3,2,0,0,23
2008,Mobility control for complete coverage in wireless sensor networks,"Jiang Z., Wu J., Kline R., Krantz J.",,Proceedings - International Conference on Distributed Computing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,3,0,3,1,2,2,0,2,0,23
2002,An extended dynamic source routing scheme in ad hoc wireless networks,Wu J.,15301605,Proceedings of the Annual Hawaii International Conference on System Sciences,2002-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,1,2,1,0,0,1,0,2,0,0,0,0,0,0,23
2017,Dynamic access policy in cloud-based personal health record (PHR) systems,"Liu X., Liu Q., Peng T., Wu J.",200255,Information Sciences,379, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,2,0,22
2014,On the design and analysis of Data Center Network architectures for interconnecting dual-port servers,"Li D., Wu J.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,5,1,1,1,0,22
2014,Hop-by-hop message authenticationand source privacy in wirelesssensor networks,"Li J., Li Y., Ren J., Wu J.",10459219,IEEE Transactions on Parallel and Distributed Systems,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,2,2,0,22
2012,Energy-aware scheduling for frame-based tasks on heterogeneous multiprocessor platforms,"Li D., Wu J.",1903918,Proceedings of the International Conference on Parallel Processing,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,4,2,0,0,22
2012,A dynamic multicast tree based routing scheme without replication in delay tolerant networks,"Wang Y., Wu J.",7437315,Journal of Parallel and Distributed Computing,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,4,1,4,0,0,22
2009,Target tracking with monitor and backup sensors in wireless sensor networks,"Bhuiyan Md.Z.A., Wang G., Wu J.",10952055,"Proceedings - International Conference on Computer Communications and Networks, ICCCN",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,3,4,3,0,2,1,0,0,22
2009,Energy-efficient connected coverage of discrete targets in wireless sensor networks,"Lu M., Wu J., Cardei M., Li M.",17438225,International Journal of Ad Hoc and Ubiquitous Computing,4, 3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,1,2,1,3,3,0,0,0,22
2008,A new fault-information model for adaptive &amp; minimal routing in 3-D meshes,"Jiang Z., Wu J., Wang D.",189529,IEEE Transactions on Reliability,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,4,2,2,1,1,1,1,0,22
2013,Elasticity-aware virtual machine placement for cloud datacenters,"Li K., Wu J., Blaisse A.",,"Proceedings of the 2013 IEEE 2nd International Conference on Cloud Networking, CloudNet 2013",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,6,4,0,0,21
2013,Virtual backbone construction for cognitive radio networks without common control channel,"Dai Y., Wu J., Xin C.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,1,0,2,0,21
2012,Cooperative private searching in clouds,"Liu Q., Tan C.C., Wu J., Wang G.",7437315,Journal of Parallel and Distributed Computing,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,2,5,4,0,0,21
2010,A distributed approach for hidden wormhole detection with neighborhood information,"Wang Y., Zhang Z., Wu J.",,"Proceedings - 2010 IEEE International Conference on Networking, Architecture and Storage, NAS 2010",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,1,4,0,1,1,1,0,21
2008,Efficient directional network backbone construction in mobile Ad hoc networks,"Yang S., Wu J., Dai F.",10459219,IEEE Transactions on Parallel and Distributed Systems,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,4,2,4,1,2,1,0,0,0,21
2005,A novel QoS multicast model in mobile ad hoc networks,"Wang G., Cao J., Zhang L., Chan K.C.C., Wu J.",,"Proceedings - 19th IEEE International Parallel and Distributed Processing Symposium, IPDPS 2005",2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,2,2,0,3,0,0,4,0,0,0,0,21
2004,Topology Control in ad hoc wireless networks with Hitch-hiking,"Cardei M., Wu J., Yang S.",,"2004 First Annual IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks, IEEE SECON 2004",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,1,1,2,2,1,0,1,1,1,0,1,0,21
2004,Mobility-sensitive topology control in mobile ad hoc networks,"Wu J., Dai F.",,"Proceedings - International Parallel and Distributed Processing Symposium, IPDPS 2004 (Abstracts and CD-ROM)",18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,3,1,0,1,1,0,0,0,0,0,1,0,0,0,21
2004,A distributed formation of a virtual backbone in MANETs using adjustable transmission ranges,"Wu J., Dai F.",,Proceedings - International Conference on Distributed Computing Systems,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,21
2016,Tell me what i see: Recognize RFID tagged objects in augmented reality systems,"Xie L., Sun J., Cai Q., Wang C., Wu J., Lu S.",,UbiComp 2016 - Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,20
2011,NSF/IEEE-TCPP curriculum initiative on parallel and distributed computing - Core topics for undergraduates,"Prasad S.K., Kant K., Robert Y., Chtchelkanova A., Das S., La Salle A., Le Blanc R., Rosenberg A., Dehne F., Lumsdaine M., Sahni S., Gouda M., Padua D., Shirazi B., Gupta A., Parashar M., Sussman A., Jaja J., Prasanna V., Weems C., Wu J.",,SIGCSE'11 - Proceedings of the 42nd ACM Technical Symposium on Computer Science Education,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,2,4,0,0,20
2011,Friendship-based location privacy in Mobile Social Networks,"Chang W., Wu J., Tan C.C.",17478405,International Journal of Security and Networks,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,1,5,2,0,0,20
2009,Probability delegation forwarding in delay tolerant networks,"Chen X., Shen J., Groves T., Wu J.",10952055,"Proceedings - International Conference on Computer Communications and Networks, ICCCN",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,2,1,3,2,2,0,0,0,20
2006,k-Anycast routing schemes for mobile ad hoc networks,"Wu B., Wu J.",,"20th International Parallel and Distributed Processing Symposium, IPDPS 2006",2006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,1,3,1,1,2,0,0,0,0,0,20
2004,On-demand location-aided QoS routing in ad hoc networks,"Huang C., Dai F., Wu J.",1903918,Proceedings of the International Conference on Parallel Processing,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,3,1,2,1,1,2,1,1,0,0,0,1,0,20
2016,Scalable video streaming with helper nodes using random linear network coding,"Ostovari P., Wu J., Khreishah A., Shroff N.B.",10636692,IEEE/ACM Transactions on Networking,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,4,2,0,19
2016,Saving Energy in Partially Deployed Software Defined Networks,"Wang H., Li Y., Jin D., Hui P., Wu J.",189340,IEEE Transactions on Computers,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,0,0,19
2013,Effective channel assignments in cognitive radio networks,"Wu J., Dai Y., Zhao Y.",1403664,Computer Communications,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,1,0,1,0,19
2012,Clock-based proxy re-encryption scheme in unreliable clouds,"Liu Q., Wang G., Wu J.",15302016,Proceedings of the International Conference on Parallel Processing Workshops,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,1,2,3,1,0,19
2011,Quasi-kautz digraphs for peer-to-peer networks,"Guo D., Wu J., Liu Y., Jin H., Chen H., Chen T.",10459219,IEEE Transactions on Parallel and Distributed Systems,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,1,0,2,5,1,0,19
2008,TRACK: A novel Connected Dominating Set based sink mobility model for WSNs,"Srinivasan A., Wu J.",10952055,"Proceedings - International Conference on Computer Communications and Networks, ICCCN",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5,0,1,1,1,0,0,0,19
2000,Time-Step Optimal Broadcasting in 3-D Meshes with Minimum Total Communication Distance,"Cang S., Wu J.",7437315,Journal of Parallel and Distributed Computing,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19
1997,Fault-tolerant resource placement in balanced hypercubes,"Huang K., Wu J.",200255,Information Sciences,99, 3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,2,5,1,3,1,0,19
2014,FluidRating: A time-evolving rating scheme in trust-based recommendation systems using fluid dynamics,"Jiang W., Wu J., Wang G., Zheng H.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,5,1,0,18
2013,Dache: A data aware caching for big-data applications using the MapReduce framework,"Zhao Y., Wu J.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,1,0,0,18
2005,Race-free resource allocation for QoS support in wireless networks,"Jawhar I., Wu J.",15519899,Ad-Hoc and Sensor Wireless Networks,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,2,2,0,0,0,0,1,0,0,0,0,0,18
2004,A race-free bandwidth reservation protocol for QoS routing in mobile Ad hoc networks,"Jawhar I., Wu J.",10603425,Proceedings of the Hawaii International Conference on System Sciences,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,18
2003,A simple fault-tolerant adaptive and minimal routing approach in 3-D meshes,Wu J.,10009000,Journal of Computer Science and Technology,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,3,3,2,0,1,0,0,0,0,0,0,18
