2004,Exploration with active loop-closing for FastSLAM,"Stachniss C., Hahnel D., Burgard W.",,2004 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,8,6,5,6,8,4,8,9,7,6,12,4,1,0,98
2002,An integrated approach to goal-directed obstacle avoidance under dynamic constraints for dynamic environments,"Stachniss C., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,6,6,8,11,10,2,2,3,8,5,6,6,1,5,1,0,97
2004,A real-time expectation-maximization algorithm for acquiring multiplanar maps of indoor environments with mobile robots,"Thrun S., Martin C., Liu Y., Hahnel D., Emery-Montemerlo R., Chakrabarti D., Burgard W.",1042296X,IEEE Transactions on Robotics and Automation,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,7,7,10,4,10,8,4,6,4,7,4,1,3,0,95
2003,An extension of the ICP algorithm for modeling nonrigid objects with mobile robots,"Hahnel D., Thrun S., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,9,7,3,4,6,5,10,7,8,4,10,4,1,0,94
1995,Mobil robot Rhino,"Buhmann Joachim, Burgard Wolfram, Cremers Armin B., Fox Dieter, Hofmann Thomas, Schneider Frank E., Strikos Jiannis, Thrun Sebastian",7384602,AI Magazine,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,4,1,3,4,10,3,5,3,6,4,5,3,7,3,8,2,3,0,2,2,2,0,0,94
2003,Exploring unknown environments with mobile robots using coverage maps,"Stachniss C., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,2,6,4,7,9,5,9,6,9,8,4,3,4,3,0,91
2000,Web interfaces for mobile robots in public places,"Schulz D., Burgard W., Fox D., Thrun S., Cremers A.B.",10709932,IEEE Robotics and Automation Magazine,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,9,7,9,6,9,2,4,2,6,4,2,0,4,3,3,0,2,0,0,86
2009,Kinodynamic motion planning for mobile robots using splines,"Lau B., Sprunk C., Burgard W.",,"2009 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,10,12,6,9,11,11,2,0,80
2014,Robust visual robot localization across seasons using network flows,"Naseer T., Spinello L., Burgard W., Stachniss C.",,Proceedings of the National Conference on Artificial Intelligence,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,16,19,18,5,0,78
2009,A comparison of SLAM algorithms based on a graph of relations,"Burgard W., Stachniss C., Grisetti G., Steder B., Kummerle R., Dornhege C., Ruhnke M., Kleiner A., Tardos J.D.",,"2009 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,2,9,3,14,12,6,6,6,2,0,78
2011,Large scale graph-based SLAM using aerial images as prior information,"Kummerle R., Steder B., Dornhege C., Kleiner A., Grisetti G., Burgard W.",9295593,Autonomous Robots,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,4,11,10,8,10,20,3,0,77
2002,Robust vision-based localization for mobile robots using an image retrieval system based on invariant features,"Wolf J., Burgard W., Burkhardt H.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,5,6,6,4,2,7,8,3,2,1,2,1,1,2,0,0,77
2011,Tactile sensing for mobile manipulation,"Chitta S., Sturm J., Piccoli M., Burgard W.",15523098,IEEE Transactions on Robotics,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,11,7,10,12,9,7,4,0,74
2012,On the position accuracy of mobile robot localization based on particle filters combined with scan matching,"Rowekamper J., Sprunk C., Tipaldi G.D., Stachniss C., Pfaff P., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,11,16,5,15,2,0,71
2010,Robust place recognition for 3D range data based on point features,"Steder B., Grisetti G., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,6,5,9,7,7,4,8,3,0,69
2009,Improving robot navigation in structured outdoor environments by identifying vegetation from laser data,"Wurm K.M., Kummerle R., Stachniss C., Burgard W.",,"2009 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,11,6,7,2,5,5,10,0,0,68
1998,Integrating topological and metric maps for mobile robot navigation: A statistical approach,"Thrun Sebastian, Gutmann Jens-Steffen, Fox Dieter, Burgard Wolfram, Kuipers Benjamin J.",,Proceedings of the National Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,6,2,4,6,6,2,2,2,4,3,1,2,2,2,0,2,0,0,68
2012,Fully distributed scalable smoothing and mapping with robust multi-robot data association,"Cunningham A., Wurm K.M., Burgard W., Dellaert F.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,10,8,13,11,3,1,0,65
2009,Autonomous driving in a multi-level parking structure,"Kummerle R., Hahnel D., Dolgov D., Thrun S., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,5,6,3,12,4,11,9,1,0,65
1997,Active mobile robot localization,"Burgard W., Fox D., Thrun S.",10450823,IJCAI International Joint Conference on Artificial Intelligence,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,8,4,6,0,2,2,0,4,3,6,3,4,2,0,2,2,0,2,4,0,0,64
2013,A wireless micro inertial measurement unit (IMU),"Hoflinger F., Muller J., Zhang R., Reindl L.M., Burgard W.",189456,IEEE Transactions on Instrumentation and Measurement,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,8,6,15,10,2,0,63
2005,Autonomous terrain mapping and classification using hidden Markov models,"Wolf D.F., Sukhatme G.S., Fox D., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,10,6,8,7,6,3,3,1,1,3,0,0,63
2005,Semantic place classification of indoor environments with mobile robots using boosting,"Rottmann A., Mozos O.M., Stachniss C., Burgard W.",,Proceedings of the National Conference on Artificial Intelligence,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,4,5,7,4,4,3,5,4,4,3,2,0,63
2013,Efficient grid-based spatial representations for robot navigation in dynamic environments,"Lau B., Sprunk C., Burgard W.",9218890,Robotics and Autonomous Systems,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,5,17,7,14,4,0,61
2006,Robust 3D scan point classification using associative Markov networks,"Triebel R., Kersting K., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,7,10,6,5,4,2,4,4,1,6,0,0,61
1998,A hybrid collision avoidance method for mobile robots,"Fox D., Burgard W., Thrun S., Cremers A.B.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,5,0,3,7,4,3,7,3,1,4,2,4,3,1,1,0,2,0,0,61
2009,A visual odometry framework robust to motion blur,"Pretto A., Menegatti E., Bennewitz M., Burgard W., Pagello E.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,12,5,9,4,5,0,3,4,2,0,56
2002,Learning motion patterns of persons for mobile service robots,"Bennewitz M., Burgard W., Thrun S.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,5,3,6,7,6,2,1,0,2,1,2,3,1,1,0,0,56
2008,Visual SLAM for flying vehicles,"Steder B., Grisetti G., Stachniss C., Burgard W.",15523098,IEEE Transactions on Robotics,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,5,4,8,8,4,3,1,0,0,55
2002,Collaborative exploration of unknown environments with teams of mobile robots,"Burgard W., Moors M., Schneider F.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2466, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,2,2,2,6,3,2,2,4,3,6,1,6,2,1,0,55
2016,Motion-based detection and tracking in 3D LiDAR scans,"Dewan A., Caselitz T., Tipaldi G.D., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,16,24,3,0,54
2008,Monte Carlo localization in outdoor terrains using multilevel surface maps,"Kummerle R., Triebel R., Pfaff P., Burgard W.",15564959,Journal of Field Robotics,25, 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,3,6,6,3,5,4,5,4,1,0,54
2005,Mobile robot mapping and localization in non-static environments,"Stachniss C., Burgard W.",,Proceedings of the National Conference on Artificial Intelligence,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,7,4,3,2,6,4,5,2,3,5,0,0,54
2003,Mobile robot mapping in populated environments,"Hahnel D., Schulz D., Burgard W.",1691864,Advanced Robotics,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,3,5,4,1,0,4,7,2,3,3,3,3,0,54
2011,A probabilistic framework for learning kinematic models of articulated objects,"Sturm J., Stachniss C., Burgard W.",10769757,Journal of Artificial Intelligence Research,41, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,7,6,2,10,9,2,0,53
2009,Probabilistic situation recognition for vehicular traffic scenarios,"Meyer-Delius D., Plagemann C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,11,5,3,6,4,5,2,2,0,53
2008,Online constraint network optimization for efficient maximum likelihood map learning,"Grisetti G., Lodi Rizzini D., Stachniss C., Olson E., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,13,4,2,9,5,2,3,1,0,1,0,0,52
1998,Position estimation for mobile robots in dynamic environments,"Fox Dieter, Burgard Wolfram, Thrun Sebastian, Cremers Armin B.",,Proceedings of the National Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,3,1,2,1,4,5,4,6,4,3,3,1,0,1,1,2,1,0,0,52
1997,Active mobile robot localization by entropy minimization,"Burgard Wolfram, Fox Dieter, Thrun Sebastian",,"Proceedings of the Euromicro Workshop on Advanced Mobile Robots, EUROBOT",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,2,3,0,1,4,4,7,4,4,3,4,1,3,2,1,0,0,50
2018,The limits and potentials of deep learning for robotics,"Sunderhauf N., Brock O., Scheirer W., Hadsell R., Fox D., Leitner J., Upcroft B., Abbeel P., Burgard W., Milford M., Corke P.",2783649,International Journal of Robotics Research,37, 4-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,14,0,49
2008,Learning predictive terrain models for legged robot locomotion,"Plagemann C., Mischke S., Prentice S., Kersting K., Roy N., Burgard W.",,"2008 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,3,9,2,3,5,2,4,0,2,0,49
2007,Instance-based AMN classification for improved object recognition in 2D and 3D laser range data,"Triebel R., Schmidt R., Mozos O.M., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,7,5,1,2,6,6,1,0,1,1,0,49
2002,Using EM to learn motion behaviors of persons with mobile robots,"Bennewitz M., Burgard W., Thrun S.",,IEEE International Conference on Intelligent Robots and Systems,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,4,4,4,3,4,1,1,2,0,3,0,0,1,1,0,48
2016,Deep learning for human part discovery in images,"Oliveira G.L., Valada A., Bollen C., Burgard W., Brox T.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,20,3,0,47
2005,Using hierarchical EM to extract planes from 3D range scans,"Triebel R., Burgard W., Dellaert F.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,6,4,8,3,2,2,7,2,1,1,0,0,0,47
2005,Recovering particle diversity in a Rao-Blackwellized particle filter for SLAM after actively closing loops,"Stachniss C., Grisetti G., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,1,4,4,3,4,3,1,1,2,1,1,0,0,47
2013,Lifelong localization in changing environments,"Tipaldi G.D., Meyer-Delius D., Burgard W.",2783649,International Journal of Robotics Research,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,6,10,9,2,0,46
2008,Efficient exploration of unknown indoor environments using a team of mobile robots,"Stachniss C., Martinez Mozos O., Burgard W.",10122443,Annals of Mathematics and Artificial Intelligence,52, 2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,3,3,8,2,7,4,1,0,46
2010,Multi-model hypothesis group tracking and group size estimation,"Lau B., Arras K.O., Burgard W.",18754791,International Journal of Social Robotics,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,2,7,5,4,5,3,0,0,45
1999,Collaborative multi-robot localization,"Fox D., Burgard W., Kruppa H., Thrun S.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1701, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,5,2,3,0,3,1,7,3,5,2,0,1,1,1,2,1,0,0,45
2006,Supervised learning of topological maps using semantic information extracted from range data,"Mozos O.M., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,8,5,5,3,2,3,7,0,1,0,44
2005,On actively closing loops in grid-based FastSLAM,"Stachniss C., Hahnel D., Burgard W., Grisetti G.",1691864,Advanced Robotics,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,5,8,3,4,5,0,2,2,0,2,0,0,0,44
1998,Probabilistic mapping of an environment by a mobile robot,"Thrun S., Fox D., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,6,4,4,0,6,3,2,2,1,2,0,0,2,0,0,0,1,1,0,0,44
2004,Learning polyline maps from range scan data acquired with mobile robots,"Veeck M., Burgard W.",,2004 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,8,3,5,4,1,0,1,0,3,0,2,4,0,0,43
2010,Improving RFID-based indoor positioning accuracy using Gaussian processes,"Seco F., Plagemann C., Jimenez A.R., Burgard W.",,"2010 International Conference on Indoor Positioning and Indoor Navigation, IPIN 2010 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,8,0,6,8,6,4,3,0,0,42
2007,Efficient failure detection on mobile robots using particle filters with Gaussian process proposals,"Plagemann C., Fox D., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,5,5,3,5,2,0,2,2,1,1,0,0,42
2001,"Integrated, plan-based control of autonomous robots in human environments","Beetz M., Arbuckle T., Belker T., Cremers A.B., Schulz D., Bennewitz M., Burgard W., Hahnel D., Fox D., Grosskreutz H.",10947167,IEEE Intelligent Systems and Their Applications,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,3,5,2,4,2,8,3,3,1,1,0,0,0,0,0,42
2009,Robust on-line model-based object detection from range images,"Steder B., Grisetti G., Van Loock M., Burgard W.",,"2009 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,5,3,5,4,3,1,0,0,0,41
2017,Deep reinforcement learning with successor features for navigation across similar environments,"Zhang J., Springenberg J.T., Boedecker J., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,7,0,40
2015,Autonomous robot navigation in highly populated pedestrian zones,"Kummerle R., Ruhnke M., Steder B., Stachniss C., Burgard W.",15564959,Journal of Field Robotics,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,11,12,1,0,40
2013,Cooperative robot localization and target tracking based on least squares minimization,"Ahmad A., Tipaldi G.D., Lima P., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,7,4,1,0,40
2011,Place recognition in 3D scans using a combination of bag of words and point feature based relative pose estimation,"Steder B., Ruhnke M., Grzonka S., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,2,4,5,9,2,0,40
2010,Improved updating of Euclidean distance maps and Voronoi diagrams,"Lau B., Sprunk C., Burgard W.",,"IEEE/RSJ 2010 International Conference on Intelligent Robots and Systems, IROS 2010 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,1,5,5,0,8,4,0,40
2005,Improving simultaneous mapping and localization in 3D using global constraints,"Triebel R., Burgard W.",,Proceedings of the National Conference on Artificial Intelligence,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,5,1,5,6,2,3,0,2,3,2,0,0,40
2018,Deep Auxiliary Learning for Visual Localization and Odometry,"Valada A., Radwan N., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,7,0,39
2015,Robust visual SLAM across seasons,"Naseer T., Ruhnke M., Stachniss C., Spinello L., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,9,3,0,39
2014,Learning to predict trajectories of cooperatively navigating agents,"Kretzschmar H., Kuderer M., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,12,5,10,0,0,39
2007,Towards mapping of cities,"Pfaff P., Triebel R., Stachniss C., Lamon P., Burgard W., Siegwart R.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,2,4,4,4,2,1,2,2,0,0,0,39
2006,Speeding-up multi-robot exploration by considering semantic place information,"Stachniss C., Mozos O.M., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5,1,4,4,2,4,3,2,4,2,0,0,39
2016,Monocular camera localization in 3D LiDAR maps,"Caselitz T., Steder B., Ruhnke M., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,5,0,38
2012,Occupancy grid models for robot mapping in changing environments,"Meyer-Delius D., Beinhofer M., Burgard W.",,Proceedings of the National Conference on Artificial Intelligence,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,8,2,5,9,1,0,38
2010,Temporary maps for robust localization in semi-static environments,"Meyer-Delius D., Hess J., Grisetti G., Burgard W.",,"IEEE/RSJ 2010 International Conference on Intelligent Robots and Systems, IROS 2010 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,6,4,5,6,1,0,38
