2002,Robust filtering for bilinear uncertain stochastic discrete-time systems,"Wang Z., Qiao H.",1053587X,IEEE Transactions on Signal Processing,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,4,9,12,5,5,3,5,3,4,0,2,3,0,0,0,73
2017,Neuronal State Estimation for Neural Networks with Two Additive Time-Varying Delay Components,"Zhang X.-M., Han Q.-L., Wang Z., Zhang B.-L.",21682267,IEEE Transactions on Cybernetics,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,25,0,72
2016,A Novel Switching Delayed PSO Algorithm for Estimating Unknown Parameters of Lateral Flow Immunoassay,"Zeng N., Wang Z., Zhang H., Alsaadi F.E.",18669956,Cognitive Computation,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,21,23,5,0,72
2015,Event-Based H<inf>∞</inf> Consensus Control of Multi-Agent Systems with Relative Output Feedback: The Finite-Horizon Case,"Liu Q., Wang Z., He X., Zhou D.H.",189286,IEEE Transactions on Automatic Control,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,18,19,6,0,72
2017,Consensus control of stochastic multi-agent systems: a survey,"Ma L., Wang Z., Han Q.-L., Liu Y.",1674733X,Science China Information Sciences,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,15,0,70
2012,Robust H <inf>∞</inf> sliding mode control for discrete time-delay systems with stochastic nonlinearities,"Hu J., Wang Z., Gao H., Stergioulas L.K.",160032,Journal of the Franklin Institute,349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,10,6,6,6,9,5,4,0,70
2008,Network-based fault detection for discrete-time state-delay systems: A new measurement model,"He X., Wang Z., Ji Y.D., Zhou D.H.",8906327,International Journal of Adaptive Control and Signal Processing,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,8,8,11,2,9,3,4,5,3,0,0,70
2007,Filtering for uncertain 2-D discrete systems with state delays,"Wu L., Wang Z., Gao H., Wang C.",1651684,Signal Processing,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,3,4,9,9,7,3,7,3,1,0,0,70
2010,On passivity and passification of stochastic fuzzy systems with delays: The discrete-time case,"Liang J., Wang Z., Liu X.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,9,8,7,9,4,4,1,0,69
2019,Neural-Network-Based Output-Feedback Control under Round-Robin Scheduling Protocols,"Ding D., Wang Z., Han Q.-L., Wei G.",21682267,IEEE Transactions on Cybernetics,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,23,0,68
2016,Nonfragile H∞Fuzzy Filtering with Randomly Occurring Gain Variations and Channel Fadings,"Zhang S., Wang Z., Ding D., Dong H., Alsaadi F.E., Hayat T.",10636706,IEEE Transactions on Fuzzy Systems,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,16,17,7,0,68
2011,Robust fault detection for networked systems with distributed sensors,"He X., Wang Z., Ji Y.D., Zhou D.H.",189251,IEEE Transactions on Aerospace and Electronic Systems,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,7,8,9,6,6,1,0,68
2010,On robust stability of stochastic genetic regulatory networks with time delays: A delay fractioning approach,"Wang Y., Wang Z., Liang J.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,17,7,4,2,7,2,5,1,0,68
2007,Discrete bilinear stochastic systems with time-varying delay: Stability analysis and control synthesis,"Gao H., Lam J., Wang Z.",9600779,"Chaos, Solitons and Fractals",34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,5,2,9,6,7,5,3,1,2,0,0,68
2005,Variance-constrained control for uncertain stochastic systems with missing measurements,"Wang Z., Ho D.W.C., Liu X.",10834427,"IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans.",35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,11,12,7,8,5,4,0,3,2,5,2,0,0,68
2018,State estimation under false data injection attacks: Security analysis and system protection,"Hu L., Wang Z., Han Q.-L., Liu X.",51098,Automatica,87, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,17,0,66
2017,Variance-Constrained Distributed Filtering for Time-Varying Systems With Multiplicative Noises and Deception Attacks Over Sensor Networks,"Ma L., Wang Z., Han Q.-L., Lam H.-K.",1530437X,IEEE Sensors Journal,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26,14,0,66
2014,Distributed filtering in sensor networks with randomly occurring saturations and successive packet dropouts,"Dong H., Wang Z., Lam J., Gao H.",10498923,International Journal of Robust and Nonlinear Control,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,13,16,11,8,7,0,66
2012,Leakage fault diagnosis for an internet-based three-tank system: An experimental study,"Zhou D.H., He X., Wang Z., Liu G.-P., Ji Y.D.",10636536,IEEE Transactions on Control Systems Technology,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,12,11,6,10,10,0,0,66
2019,A Survey on Model-Based Distributed Control and Filtering for Industrial Cyber-Physical Systems,"Ding D., Han Q.-L., Wang Z., Ge X.",15513203,IEEE Transactions on Industrial Informatics,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,0,65
2016,Inferring nonlinear lateral flow immunoassay state-space models via an unscented Kalman filter,"Zeng N., Wang Z., Zhang H.",1674733X,Science China Information Sciences,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,25,4,0,65
2016,A new approach to non-fragile state estimation for continuous neural networks with time-delays,"Yang F., Dong H., Wang Z., Ren W., Alsaadi F.E.",9252312,Neurocomputing,197, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,15,16,5,0,65
2016,Pinning controllability of autonomous Boolean control networks,"Chen H., Liang J., Wang Z.",1674733X,Science China Information Sciences,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,33,11,3,0,65
2014,State estimation for two-dimensional complex networks with randomly occurring nonlinearities and randomly varying sensor delays,"Liang J., Wang Z., Liu Y., Liu X.",10498923,International Journal of Robust and Nonlinear Control,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,12,17,13,6,8,0,65
2009,Fuzzy filtering of nonlinear fuzzy stochastic systems with time-varying delay,"Wu L., Wang Z.",1651684,Signal Processing,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,8,10,11,8,2,5,0,1,0,65
2019,Probabilistic-constrained filtering for a class of nonlinear systems with improved static event-triggered communication,"Tian E., Wang Z., Zou L., Yue D.",10498923,International Journal of Robust and Nonlinear Control,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,0,64
2007,ℋ<inf>∞</inf> and l<inf>2</inf>-l<inf>∞</inf> filtering for two-dimensional linear parameter-varying systems,"Wu L., Wang Z., Gao H., Wang C.",10498923,International Journal of Robust and Nonlinear Control,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,2,11,11,9,2,6,6,0,1,0,64
2016,A quality-based nonlinear fault diagnosis framework focusing on industrial multimode batch processes,"Peng K., Zhang K., You B., Dong J., Wang Z.",2780046,IEEE Transactions on Industrial Electronics,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,17,21,6,0,63
2011,Feedback learning particle swarm optimization,"Tang Y., Wang Z., Fang J.-A.",15684946,Applied Soft Computing Journal,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,8,8,7,10,6,2,0,63
2011,Positivity-preserving H<inf>∞</inf> model reduction for positive systems,"Li P., Lam J., Wang Z., Date P.",51098,Automatica,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,13,9,3,5,2,1,0,63
2011,Reliable H<inf>∞</inf> filtering for discrete time-delay systems with randomly occurred nonlinearities via delay-partitioning method,"Liu Y., Wang Z., Wang W.",1651684,Signal Processing,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,15,5,3,6,5,2,0,0,63
2007,A delay-dependent approach to H<inf>∞</inf> filtering for stochastic delayed jumping systems with sensor non-linearities,"Wei G., Wang Z., Shu H., Fang J.",207179,International Journal of Control,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,3,4,11,7,4,4,3,1,1,0,63
2008,Stochastic dynamic modeling of short gene expression time-series data,"Wang Z., Yang F., Ho D.W.C., Swift S., Tucker A., Liu X.",15361241,IEEE Transactions on Nanobioscience,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,4,12,6,4,6,2,3,2,0,1,0,62
2007,Filtering for a class of nonlinear discrete-time stochastic systems with state delays,"Wang Z., Lam J., Liu X.",3770427,Journal of Computational and Applied Mathematics,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,8,5,9,4,4,5,1,4,2,5,1,0,62
2012,Stability analysis for a class of neutral-type neural networks with Markovian jumping parameters and mode-dependent mixed delays,"Liu Y., Wang Z., Liu X.",9252312,Neurocomputing,94, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,9,10,7,4,3,0,61
2001,LMI-based robust H<sup>∞</sup> control of uncertain linear jump systems with time-delays,"Gao J., Huang B., Wang Z.",51098,Automatica,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,3,10,4,9,2,1,3,3,1,1,3,1,1,1,0,61
2018,A new switching-delayed-PSO-based optimized SVM algorithm for diagnosis of Alzheimer's disease,"Zeng N., Qiu H., Wang Z., Liu W., Zhang H., Li Y.",9252312,Neurocomputing,320, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,0,59
2018,Finite-Time State Estimation for Recurrent Delayed Neural Networks with Component-Based Event-Triggering Protocol,"Wang L., Wang Z., Wei G., Alsaadi F.E.",2162237X,IEEE Transactions on Neural Networks and Learning Systems,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,14,0,59
2009,Robust filtering with randomly varying sensor delay: The finite-horizon case,"Yang F., Wang Z., Feng G., Liu X.",10577122,IEEE Transactions on Circuits and Systems I: Regular Papers,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,9,13,6,6,6,1,2,2,2,0,59
2009,Robust H<inf>∞</inf> control for discrete-time fuzzy systems with infinite-distributed delays,"Wei G., Feng G., Wang Z.",10636706,IEEE Transactions on Fuzzy Systems,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,7,6,6,6,5,1,4,1,0,58
2016,Stabilization for sampled-data systems under noisy sampling interval,"Shen B., Wang Z., Huang T.",51098,Automatica,63, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,21,14,3,0,57
2012,On design of quantized fault detection filters with randomly occurring nonlinearities and mixed time-delays,"Dong H., Wang Z., Gao H.",1651684,Signal Processing,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,7,10,6,5,4,5,0,57
2009,Guaranteed cost control of switched systems with neutral delay via dynamic output feedback,"Wu L., Wang Z.",207721,International Journal of Systems Science,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,11,6,3,7,7,2,6,0,0,57
2018,Event-Based Variance-Constrained H<inf>∞</inf> Filtering for Stochastic Parameter Systems over Sensor Networks with Successive Missing Measurements,"Wang L., Wang Z., Han Q.-L., Wei G.",21682267,IEEE Transactions on Cybernetics,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,29,7,0,55
2017,"Symmetric and Nonnegative Latent Factor Models for Undirected, High-Dimensional, and Sparse Networks in Industrial Applications","Luo X., Sun J., Wang Z., Li S., Shang M.",15513203,IEEE Transactions on Industrial Informatics,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,7,0,55
2017,Finite-Horizon H∞ consensus control of time-varying multiagent systems with stochastic communication protocol,"Zou L., Wang Z., Gao H., Alsaadi F.E.",21682267,IEEE Transactions on Cybernetics,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,7,0,55
2016,State estimation for a class of artificial neural networks with stochastically corrupted measurements under Round-Robin protocol,"Luo Y., Wang Z., Wei G., Alsaadi F.E., Hayat T.",8936080,Neural Networks,77, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,10,5,0,55
2018,Synchronization Control for a Class of Discrete-Time Dynamical Networks With Packet Dropouts: A Coding-Decoding-Based Approach,"Wang L., Wang Z., Han Q.-L., Wei G.",21682267,IEEE Transactions on Cybernetics,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,19,0,54
2016,Recent advances on filtering and control for cyber-physical systems under security and resource constraints,"Wang D., Wang Z., Shen B., Alsaadi F.E., Hayat T.",160032,Journal of the Franklin Institute,353,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,22,7,0,54
2011,Sampled-data H<inf>∞</inf> filtering for stochastic genetic regulatory networks,"Shen B., Wang Z., Liang J., Liu X.",10498923,International Journal of Robust and Nonlinear Control,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,10,3,7,10,4,3,0,54
2005,Mixed H<inf>2</inf>/H<inf>∞</inf> filtering for uncertain systems with regional pole assignment,"Yang F., Wang Z., Hung Y.S., Shu H.",189251,IEEE Transactions on Aerospace and Electronic Systems,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,4,9,4,5,4,3,2,0,3,5,1,0,54
2017,Ultimate boundedness control for networked systems with try-once-discard protocol and uniform quantization effects,"Zou L., Wang Z., Han Q.-L., Zhou D.",189286,IEEE Transactions on Automatic Control,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,16,0,53
2012,H <inf>∞</inf> sliding mode observer design for a class of nonlinear discrete time-delay systems: A delay-fractioning approach,"Hu J., Wang Z., Niu Y., Stergioulas L.K.",10498923,International Journal of Robust and Nonlinear Control,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,10,4,2,3,3,2,0,53
2012,Distributed state estimation for uncertain Markov-type sensor networks with mode-dependent distributed delays,"Liang J., Wang Z., Liu X.",10498923,International Journal of Robust and Nonlinear Control,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13,5,7,5,4,3,3,0,53
2011,Parameters identification of unknown delayed genetic regulatory networks by a switching particle swarm optimization algorithm,"Tang Y., Wang Z., Fang J.-A.",9574174,Expert Systems with Applications,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,8,5,5,5,5,8,2,0,53
2010,Robust passivity and passification of stochastic fuzzy time-delay systems,"Liang J., Wang Z., Liu X.",200255,Information Sciences,180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,10,8,9,5,2,0,0,2,0,53
2009,Robust filtering for stochastic genetic regulatory networks with time-varying delay,"Wei G., Wang Z., Lam J., Fraser K., Rao G.P., Liu X.",255564,Mathematical Biosciences,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,8,7,8,4,3,3,1,1,0,53
1999,Robust H<inf>2</inf>/H<inf>∞</inf>-state estimation for systems with error variance constraints: The continuous-time case,"Wang Z., Unbehauen H.",189286,IEEE Transactions on Automatic Control,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,0,5,1,5,7,4,2,5,0,3,2,0,1,0,1,3,0,0,53
2011,H<inf>∞</inf> filtering for uncertain time-varying systems with multiple randomly occurred nonlinearities and successive packet dropouts,"Shen B., Wang Z., Shu H., Wei G.",10498923,International Journal of Robust and Nonlinear Control,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,16,4,4,4,6,1,2,0,52
2008,Robust H<inf>∞</inf> filtering for discrete nonlinear stochastic systems with time-varying delay,"Liu Y., Wang Z., Liu X.",0022247X,Journal of Mathematical Analysis and Applications,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,10,6,4,8,5,1,3,1,2,1,0,52
2008,An LMI approach to stability analysis of stochastic high-order Markovian jumping neural networks with mixed time delays,"Liu Y., Wang Z., Liu X.",1751570X,Nonlinear Analysis: Hybrid Systems,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,2,3,5,7,4,2,1,3,1,0,52
2014,"Fuzzy filtering with randomly occurring parameter uncertainties, interval delays, and channel fadings","Zhang S., Wang Z., Ding D., Shu H.",21682267,IEEE Transactions on Cybernetics,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,14,8,8,4,0,51
2019,State Estimation for Discrete-Time Nonlinear Singularly Perturbed Complex Networks under the Round-Robin Protocol,"Wan X., Wang Z., Wu M., Liu X.",2162237X,IEEE Transactions on Neural Networks and Learning Systems,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,18,0,50
2017,Quantized/saturated control for sampled-data systems under noisy sampling intervals: A confluent vandermonde matrix approach,"Shen B., Tan H., Wang Z., Huang T.",189286,IEEE Transactions on Automatic Control,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,6,0,50
2012,Robust synchronization for 2-D discrete-time coupled dynamical networks,"Liang J., Wang Z., Liu X., Louvieris P.",2162237X,IEEE Transactions on Neural Networks and Learning Systems,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,8,6,4,8,3,0,50
2001,Stochastic reliable control of a class of uncertain time-delay systems with unknown nonlinearities,"Wang Z., Huang B., Burnham K.J.",10577122,IEEE Transactions on Circuits and Systems I: Fundamental Theory and Applications,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,6,4,6,10,4,2,3,0,0,0,0,0,0,0,50
2019,A threshold-parameter-dependent approach to designing distributed event-triggered h <inf>∞</inf> consensus filters over sensor networks,"Ge X., Han Q.-L., Wang Z.",21682267,IEEE Transactions on Cybernetics,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,21,0,49
2018,Event-Triggered H∞ state estimation for delayed stochastic memristive neural networks with missing measurements: The discrete time case,"Liu H., Wang Z., Shen B., Liu X.",2162237X,IEEE Transactions on Neural Networks and Learning Systems,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,8,0,49
2018,State Estimation for Discrete Time-Delayed Genetic Regulatory Networks With Stochastic Noises Under the Round-Robin Protocols,"Wan X., Wang Z., Wu M., Liu X.",15361241,IEEE Transactions on Nanobioscience,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,14,0,49
2017,A Resilient Approach to Distributed Filter Design for Time-Varying Systems under Stochastic Nonlinearities and Sensor Degradation,"Liu Q., Wang Z., He X., Ghinea G., Alsaadi F.E.",1053587X,IEEE Transactions on Signal Processing,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,15,9,0,49
2016,Variance-constrained state estimation for networked multi-rate systems with measurement quantization and probabilistic sensor failures,"Zhang Y., Wang Z., Ma L.",10498923,International Journal of Robust and Nonlinear Control,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,17,5,0,49
