2013,A ten-term novel 4-D hyperchaotic system with three quadratic nonlinearities and its control,Vaidyanathan S.,9745572,International Journal of Control Theory and Applications,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,49,6,5,0,0,0,122
2015,Adaptive synchronization of generalized lotka-volterra three-species biological systems,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,23,2,0,1,0,121
2015,3-Cells Cellular Neural Network (CNN) attractor and its adaptive biological control,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,15,9,1,1,0,121
2015,Adaptive backstepping controller design for the anti-synchronization of identical WINDMI chaotic systems with unknown parameters and its SPICE implementation,"Vaidyanathan S., Volos C.K., Rajagopal K., Kyprianidis I.M., Stouboulos I.N.",17912377,Journal of Engineering Science and Technology Review,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,29,9,15,15,4,0,121
2015,Global chaos synchronization of chemical chaotic reactors via novel sliding mode control method,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,29,12,8,4,0,120
2012,Global chaos synchronization of WINDMI and Coullet chaotic systems by backstepping control,"Rasappan S., Vaidyanathan S.",9720871,Far East Journal of Mathematical Sciences,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,18,41,18,16,9,4,0,120
2016,A new four-scroll chaotic attractor and its engineering applications,"Akgul A., Moroz I., Pehlivan I., Vaidyanathan S.",304026,Optik,127,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,32,23,5,0,117
2015,Lotka-Volterra population biology models with negative feedback and their ecological monitoring,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55,4,8,10,4,0,117
2015,A novel chemical chaotic reactor system and its adaptive control,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,22,13,8,3,0,117
2015,Adaptive synchronization of novel 3-D chemical chaotic reactor systems,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,23,16,9,2,0,117
2015,Synchronization of Tokamak systems with symmetric and magnetically confined plasma via adaptive control,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,17,16,2,3,0,117
2015,Dynamics and control of brusselator chemical reaction,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,21,0,1,2,0,117
2015,Adaptive chaotic synchronization of enzymes-substrates system with ferroelectric behaviour in brain waves,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,15,1,3,3,0,117
2015,Adaptive biological control of generalized lotka-volterra three-species biological system,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,15,3,2,2,0,117
2015,"Hyperchaos, qualitative analysis, control and synchronisation of a ten-term 4-D hyperchaotic system with an exponential nonlinearity and three quadratic nonlinearities",Vaidyanathan S.,17466172,"International Journal of Modelling, Identification and Control",23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,11,13,18,5,0,117
2015,Output regulation of the forced Van der Pol chaotic oscillator via adaptive control method,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,19,13,10,4,0,114
2015,Global chaos synchronization of the forced Van der Pol chaotic oscillators via adaptive control method,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,22,9,12,4,0,114
2015,Global chaos control of a novel nine-term chaotic system via sliding mode control,"Vaidyanathan S., Volos C.K., Pham V.-T.",1860949X,Studies in Computational Intelligence,576, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,22,12,8,2,0,114
2011,Hybrid synchronization of hyperchaotic Qi and Lü systems by nonlinear control,"Vaidyanathan S., Rasappan S.",18650929,Communications in Computer and Information Science,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,51,26,3,12,15,2,0,114
2015,Chaos in neurons and adaptive control of birkhoff-shaw strange chaotic attractor,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,11,2,2,4,0,113
2015,Synchronization of 3-cells cellular neural network (CNN) attractors via adaptive control method,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,6,13,11,5,0,113
2015,Multi-scroll chaotic oscillator based on a first-order delay differential equation,"Pham V.-T., Volos C.K., Vaidyanathan S.",1860949X,Studies in Computational Intelligence,581, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,27,15,15,4,0,0,112
2012,Adaptive controller and synchronizer design for the Qi-Chen chaotic system,Vaidyanathan S.,18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,26,2,10,15,3,0,111
2011,Global chaos synchronization of Lü and pan systems by adaptive nonlinear control,"Vaidyanathan S., Rajagopal K.",18650929,Communications in Computer and Information Science,205, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,45,9,0,0,3,0,111
2016,A Chaotic System with Equilibria Located on the Rounded Square Loop and Its Circuit Implementation,"Pham V.-T., Jafari S., Volos C., Giakoumis A., Vaidyanathan S., Kapitaniak T.",15497747,IEEE Transactions on Circuits and Systems II: Express Briefs,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,35,36,7,0,110
2011,Output regulation of arneodo-coullet chaotic system,Vaidyanathan S.,18650929,Communications in Computer and Information Science,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,57,7,2,0,0,0,110
2011,Hybrid chaos synchronization of Liu and Lü systems by active nonlinear control,Vaidyanathan S.,18650929,Communications in Computer and Information Science,204, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,38,9,7,1,1,0,110
2015,"Analysis, control, and synchronization of a 3-D novel jerk chaotic system with two quadratic nonlinearities",Vaidyanathan S.,12256951,Kyungpook Mathematical Journal,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,9,13,17,1,0,109
2015,Adaptive control of the FitzHugh-Nagumo chaotic neuron model,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,15,11,13,3,0,109
2011,Output regulation of the unified chaotic system,Vaidyanathan S.,18650929,Communications in Computer and Information Science,198, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,51,3,1,0,0,0,108
2011,Anti-synchronization of Li and T chaotic systems by active nonlinear control,"Vaidyanathan S., Rajagopal K.",18650929,Communications in Computer and Information Science,198, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,44,9,0,0,0,0,107
2014,Qualitative analysis and control of an eleven-term novel 4-D hyperchaotic system with two quadratic nonlinearities,Vaidyanathan S.,9745572,International Journal of Control Theory and Applications,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,6,3,0,0,0,106
2016,"Analysis, adaptive control and circuit simulation of a novel nonlinear finance system","Tacha O.I., Volos Ch.K., Kyprianidis I.M., Stouboulos I.N., Vaidyanathan S., Pham V.-T.",963003,Applied Mathematics and Computation,276, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,28,19,11,0,103
2016,A novel memristive time–delay chaotic system without equilibrium points,"Pham V.-T., Sundarapandian V., Volos C.K., Jafari S., Kuznetsov N.V., Hoang T.M.",19516355,European Physical Journal: Special Topics,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,32,19,9,0,100
2016,A novel memristive neural network with hidden attractors and its circuitry implementation,"Pham V.T., Jafari S., Vaidyanathan S., Volos C., Wang X.",16747321,Science China Technological Sciences,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,23,18,15,0,96
2012,Generalized projective synchronization of three-scroll chaotic systems via active control,"Pakiriswamy S., Vaidyanathan S.",18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,26,1,8,8,1,0,96
2012,Analysis and synchronization of the hyperchaotic Yujun systems via sliding mode control,Vaidyanathan S.,21945357,Advances in Intelligent Systems and Computing,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,31,22,9,8,1,0,96
2015,Chaos in neurons and synchronization of birkhoff-shaw strange chaotic attractors via adaptive control,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,16,3,11,1,0,95
2015,Synchronization phenomena in coupled colpitts circuits,"Volos C.K., Pham V.-T., Vaidyanathan S., Kyprianidis I.M., Stouboulos I.N.",17912377,Journal of Engineering Science and Technology Review,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,11,10,7,3,0,94
2016,A no-equilibrium hyperchaotic system with a cubic nonlinear term,"Pham V.-T., Vaidyanathan S., Volos C., Jafari S., Kingni S.T.",304026,Optik,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,19,18,9,0,86
2011,The design of active feedback controllers for the generalized projective synchronization of hyperchaotic Qi and hyperchaotic Lorenz systems,"Vaidyanathan S., Pakiriswamy S.",18650929,Communications in Computer and Information Science,245, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,23,0,7,4,0,0,83
2015,Global chaos synchronization of the Lotka-Volterra biological systems with four competitive species via active control,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,7,2,6,2,0,82
2014,"Qualitative analysis, adaptive control and synchronization of a seven-term novel 3-D chaotic system with a quartic nonlinearity",Vaidyanathan S.,9745572,International Journal of Control Theory and Applications,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,2,4,4,0,0,82
2015,Adaptive synchronization of the identical FitzHugh-Nagumo chaotic neuron models,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,6,0,4,3,0,79
2012,Generalized projective synchronization of double-scroll chaotic systems using active feedback control,"Vaidyanathan S., Pakiriswamy S.",18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,43,24,0,4,3,0,0,79
2012,Synchronization of hyperchaotic Liu system via backstepping control with recursive feedback,"Rasappan S., Vaidyanathan S.",18650929,Communications in Computer and Information Science,305, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,41,13,2,2,2,0,75
2012,Sliding mode controller design for the global chaos synchronization of Coullet systems,"Vaidyanathan S., Sampath S.",18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,20,1,2,4,1,0,74
2016,Fuzzy control-based function synchronization of unknown chaotic systems with dead-zone input,"Boulkroune A., Hamel S., Azar A.T., Vaidyanathan S.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,22,6,2,0,73
2015,Handbook of research on advanced intelligent control engineering and automation,"Azar A.T., Vaidyanathan S.",,Handbook of Research on Advanced Intelligent Control Engineering and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,3,3,1,0,72
2017,Fractional order control and synchronization of chaotic systems,"Azar A.T., Vaidyanathan S., Ouannas A.",1860949X,Studies in Computational Intelligence,688, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,13,11,0,68
2015,Lotka-volterra two species competitive biology models and their ecological monitoring,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,4,0,0,1,0,68
2015,Coleman-Gomatam logarithmic competitive biology models and their ecological monitoring,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,5,0,0,0,0,68
2015,Anti-synchronization of chemical chaotic reactors via adaptive control method,Vaidyanathan S.,9744290,International Journal of ChemTech Research,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,21,8,1,0,0,66
2016,"Dynamic analysis, adaptive feedback control and synchronization of an eight-term 3-D novel chaotic system with three quadratic nonlinearities","Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,5,2,0,61
2007,Output regulation of Van der Pol oscillator,Sundarapandian V.,203386,Journal of the Institution of Engineers (India): Electrical Engineering Division,88, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,1,2,0,0,0,61
2016,Adaptive control and synchronization of halvorsen circulant chaotic systems,"Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,5,2,0,60
2012,Output regulation of the Liu chaotic system,Vaidyanathan S.,16609336,Applied Mechanics and Materials,110-116, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,36,9,1,0,0,0,60
2011,Global chaos synchronization of hyperchaotic Pang and Wang systems by active nonlinear control,"Vaidyanathan S., Rajagopal K.",18650929,Communications in Computer and Information Science,204, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,38,9,0,0,0,0,60
2016,A chaotic system with different families of hidden attractors,"Pham V.-T., Volos C., Jafari S., Vaidyanathan S., Kapitaniak T., Wang X.",2181274,International Journal of Bifurcation and Chaos,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,23,12,5,0,59
2017,A robust method for new fractional hybrid chaos synchronization,"Ouannas A., Azar A.T., Vaidyanathan S.",1704214,Mathematical Methods in the Applied Sciences,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,26,11,7,0,57
2016,A chaotic system with infinite equilibria located on a piecewise linear curve,"Pham V.-T., Jafari S., Volos C., Vaidyanathan S., Kapitaniak T.",304026,Optik,127,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,19,8,4,0,57
2016,Adaptive backstepping control and synchronization of a novel 3-D jerk system with an exponential nonlinearity,"Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,6,2,0,57
2016,Qualitative study and adaptive control of a novel 4-D hyperchaotic system with three quadratic nonlinearities,"Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,4,2,0,56
2012,Hybrid synchronization of hyperchaotic Chen systems via sliding mode control,"Vaidyanathan S., Sampath S.",18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,43,6,0,0,0,0,0,54
2016,A novel 4-D four-wing chaotic system with four quadratic nonlinearities and its synchronization via adaptive control method,"Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,7,2,0,53
2016,Generalized projective synchronization of a novel hyperchaotic four-wing system via adaptive control method,"Vaidyanathan S., Azar A.T.",14349922,Studies in Fuzziness and Soft Computing,337, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,8,3,0,52
2017,"A new three-dimensional chaotic system with a hidden attractor, circuit design and application in wireless mobile robot","Vaidyanathan S., Sambas A., Mamat M., Sanjaya Ws M.",12302384,Archives of Control Sciences,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,8,0,51
2015,Active control design for the anti-synchronization of lotka-Volterra biological systems with four competitive species,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,13,0,0,0,0,50
2015,Anti-synchronization of the FitzHugh-Nagumo chaotic neuron models via adaptive control method,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,11,1,0,0,0,49
2001,Local observer design for nonlinear systems,Sundarapandian V.,8957177,Mathematical and Computer Modelling,35, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,5,1,4,1,5,3,1,6,6,3,1,1,0,0,49
2017,New hybrid synchronisation schemes based on coexistence of various types of synchronisation between master-slave hyperchaotic systems,"Ouannas A., Azar A.T., Vaidyanathan S.",9528091,International Journal of Computer Applications in Technology,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,10,6,0,47
2015,Sliding controller design for the global chaos synchronization of enzymes-substrates systems,Vaidyanathan S.,9744304,International Journal of PharmTech Research,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,7,2,0,0,0,47
2017,A Novel Four-Dimensional Hyperchaotic Four-Wing System with a Saddle-Focus Equilibrium,"Volos C., Maaita J.-O., Vaidyanathan S., Pham V.-T., Stouboulos I., Kyprianidis I.",15497747,IEEE Transactions on Circuits and Systems II: Express Briefs,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20,5,0,46
2017,"Analysis, synchronisation and circuit implementation of a novel jerk chaotic system and its application for voice encryption","Vaidyanathan S., Sambas A., Mamat M., Sanjaya Ws M.",17466172,"International Journal of Modelling, Identification and Control",28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21,7,0,46
